"Name","State","Notes","User","Tags","Created","Runtime","Sweep","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","insert_dropout","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","param_config_id","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","seed","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss","eval_loss.min","eval_loss_mm","eval_p_max","eval_p_max_mm","eval_p_var","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","test_accuracy_best_accuracy","test_accuracy_best_eval_loss","test_accuracy_best_f1","test_f1_best_accuracy","test_f1_best_eval_loss","test_f1_best_f1","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms"
"21_S11_ID_15_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:35:20.000Z","158","","0.9","0.999","","3","0","5","32","","false","0.16","0.00004","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_15","false","pcid_1632","128","32","","all","21_sweeps","1","","qnli","","512","","","0.1","0.01","true","0.73388671875","","","","","","","","","","0.751953125","19","320","0.5968237519264221","3","64","","","","","","","","","","","","","29","1.243480205535889","","","0.96352219581604","","0.4464016258716583","","","","","","","0.7431640625","0.7294921875","","","","","","","","","","0.008050879463553429","0.9974569082260132",""
"21_S11_ID_14_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:33:02.000Z","115","","0.9","0.999","","2","0","5","32","","false","0.16","0.00004","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_14","false","pcid_1631","128","32","","all","21_sweeps","3","","qnli","","512","","","0.1","0.01","true","0.72314453125","","","","","","","","","","0.7568359375","9","160","0.6173384785652161","3","64","","","","","","","","","","","","","19","1.4331140518188477","","","0.9775285720825196","","0.46519309282302856","","","","","","","0.7529296875","0.697265625","","","","","","","","","","0.0018018292030319571","0.9982245564460754",""
"21_S11_ID_13_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:30:33.000Z","125","","0.9","0.999","","2","0","5","32","","false","0.16","0.00004","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_13","false","pcid_1631","128","32","","all","21_sweeps","2","","qnli","","512","","","0.1","0.01","true","0.75048828125","","","","","","","","","","0.75146484375","11","192","0.5673604011535645","3","64","","","","","","","","","","","","","21","1.2643165588378906","","","0.9765511751174928","","0.46415701508522034","","","","","","","0.7431640625","0.71337890625","","","","","","","","","","0.0035403359215706587","0.9976258873939514",""
"21_S11_ID_12_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:26:53.000Z","194","","0.9","0.999","","2","0","5","32","","false","0.16","0.00004","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_12","false","pcid_1631","128","32","","all","21_sweeps","1","","qnli","","512","","","0.1","0.01","true","0.7646484375","","","","","","","","","","0.775390625","25","416","0.5574259757995605","3","64","","","","","","","","","","","","","35","1.1760716438293457","","","0.9792275428771972","","0.46735477447509766","","","","","","","0.76220703125","0.7275390625","","","","","","","","","","0.0018363622948527336","0.9981789588928224",""
"21_S11_ID_11_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:23:59.000Z","151","","0.9","0.999","","1","0","5","32","","false","0.16","0.00004","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_11","false","pcid_1630","128","32","","all","21_sweeps","3","","qnli","","512","","","0.1","0.01","true","0.73486328125","","","","","","","","","","0.7421875","17","288","0.5921067595481873","5","96","","","","","","","","","","","","","27","1.4293110370635986","","","0.9724276661872864","","0.458962619304657","","","","","","","0.74072265625","0.720703125","","","","","","","","","","0.001060670125298202","0.998940408229828",""
"21_S11_ID_10_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:21:49.000Z","105","","0.9","0.999","","1","0","5","32","","false","0.16","0.00004","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_10","false","pcid_1630","128","32","","all","21_sweeps","2","","qnli","","512","","","0.1","0.01","true","0.7373046875","","","","","","","","","","0.7529296875","7","128","0.5876458287239075","3","64","","","","","","","","","","","","","17","1.0845656394958496","","","0.9563757181167604","","0.4343268573284149","","","","","","","0.748046875","0.68994140625","","","","","","","","","","0.0205951277166605","0.9915374517440796",""
"21_S11_ID_09_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:19:39.000Z","106","","0.9","0.999","","1","0","5","32","","false","0.16","0.00004","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_09","false","pcid_1630","128","32","","all","21_sweeps","1","","qnli","","512","","","0.1","0.01","true","0.73046875","","","","","","","","","","0.7509765625","7","128","0.5949251055717468","3","64","","","","","","","","","","","","","17","1.162645697593689","","","0.967790961265564","","0.449432909488678","","","","","","","0.75244140625","0.7216796875","","","","","","","","","","0.011733059771358969","0.9952566027641296",""
"21_S11_ID_08_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:17:09.000Z","125","","0.9","0.999","","3","0","5","32","","false","0.16","0.00002","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_08","false","pcid_1629","128","32","","all","21_sweeps","3","","qnli","","512","","","0.1","0.01","true","0.74267578125","","","","","","","","","","0.7529296875","11","192","0.5795780420303345","5","96","","","","","","","","","","","","","21","1.1522222757339478","","","0.9733893871307372","","0.4584909677505493","","","","","","","0.73583984375","0.7080078125","","","","","","","","","","0.009878787212073805","0.9946317076683044",""
"21_S11_ID_07_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:15:02.000Z","104","","0.9","0.999","","3","0","5","32","","false","0.16","0.00002","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_07","false","pcid_1629","128","32","","all","21_sweeps","2","","qnli","","512","","","0.1","0.01","true","0.74951171875","","","","","","","","","","0.7509765625","7","128","0.5952491760253906","3","64","","","","","","","","","","","","","17","1.010002851486206","","","0.9651458859443665","","0.4455810785293579","","","","","","","0.74560546875","0.685546875","","","","","","","","","","0.009352286346256731","0.9916502237319946",""
"21_S11_ID_06_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:12:35.000Z","124","","0.9","0.999","","3","0","5","32","","false","0.16","0.00002","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_06","false","pcid_1629","128","32","","all","21_sweeps","1","","qnli","","512","","","0.1","0.01","true","0.740234375","","","","","","","","","","0.74267578125","11","192","0.6109480261802673","3","64","","","","","","","","","","","","","21","1.0532089471817017","","","0.9635733366012572","","0.4425034821033478","","","","","","","0.74658203125","0.69775390625","","","","","","","","","","0.03756808489561081","0.9886793494224548",""
"21_S11_ID_05_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:10:03.000Z","129","","0.9","0.999","","2","0","5","32","","false","0.16","0.00002","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_05","false","pcid_1628","128","32","","all","21_sweeps","3","","qnli","","512","","","0.1","0.01","true","0.7490234375","","","","","","","","","","0.76220703125","11","192","0.5446233749389648","7","128","","","","","","","","","","","","","21","1.0536764860153198","","","0.9644604325294496","","0.4450554847717285","","","","","","","0.75732421875","0.76123046875","","","","","","","","","","0.013187462463974953","0.9941651225090028",""
"21_S11_ID_04_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:07:03.000Z","156","","0.9","0.999","","2","0","5","32","","false","0.16","0.00002","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_04","false","pcid_1628","128","32","","all","21_sweeps","2","","qnli","","512","","","0.1","0.01","true","0.7529296875","","","","","","","","","","0.76708984375","17","288","0.608759343624115","3","64","","","","","","","","","","","","","27","1.0110316276550293","","","0.9640165567398072","","0.4443105161190033","","","","","","","0.75634765625","0.68017578125","","","","","","","","","","0.013358069583773611","0.9927911758422852",""
"21_S11_ID_03_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:03:17.000Z","203","","0.9","0.999","","2","0","5","32","","false","0.16","0.00002","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_03","false","pcid_1628","128","32","","all","21_sweeps","1","","qnli","","512","","","0.1","0.01","true","0.75341796875","","","","","","","","","","0.7607421875","27","448","0.5717769265174866","5","96","","","","","","","","","","","","","37","1.0827438831329346","","","0.9759283661842346","","0.4613702893257141","","","","","","","0.7373046875","0.73193359375","","","","","","","","","","0.020247478038072583","0.9944347143173218",""
"21_S11_ID_02_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T10:00:12.000Z","161","","0.9","0.999","","1","0","5","32","","false","0.16","0.00002","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_02","false","pcid_1627","128","32","","all","21_sweeps","3","","qnli","","512","","","0.1","0.01","true","0.73583984375","","","","","","","","","","0.74560546875","19","320","0.5604479908943176","7","128","","","","","","","","","","","","","29","1.2824583053588867","","","0.9687920808792114","","0.4534837603569031","","","","","","","0.74072265625","0.73486328125","","","","","","","","","","0.0032994565553963184","0.9967396855354308",""
"21_S11_ID_01_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T09:57:42.000Z","126","","0.9","0.999","","1","0","5","32","","false","0.16","0.00002","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_01","false","pcid_1627","128","32","","all","21_sweeps","2","","qnli","","512","","","0.1","0.01","true","0.7333984375","","","","","","","","","","0.7431640625","11","192","0.5739596486091614","5","96","","","","","","","","","","","","","21","1.006000280380249","","","0.9604048132896424","","0.4371376931667328","","","","","","","0.7333984375","0.71142578125","","","","","","","","","","0.015386130660772324","0.9915005564689636",""
"21_S11_ID_00_VAN","finished","-","ricu","SWP11, vanilla","2024-01-07T09:54:58.000Z","141","","0.9","0.999","","1","0","5","32","","false","0.16","0.00002","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_12_vanilla/run_00","false","pcid_1627","128","32","","all","21_sweeps","1","","qnli","","512","","","0.1","0.01","true","0.7412109375","","","","","","","","","","0.75537109375","15","256","0.574643075466156","5","96","","","","","","","","","","","","","25","1.0389187335968018","","","0.96540367603302","","0.4458121359348297","","","","","","","0.7490234375","0.720703125","","","","","","","","","","0.016048315912485123","0.9921197891235352",""
"21_S10_ID_53_MOD","finished","-","ricu","SWP10, modded","2024-01-07T09:53:41.000Z","53","","0.9","0.999","0","3","0","5","32","","false","0.16","0.00004","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_11_modded/run_53","false","pcid_1626","128","32","","all","21_sweeps","3","","sst2","","512","","","0.1","0.01","true","0.85205078125","","","","","0.007858401164412498","[0.007858402095735073,0.007858400233089924]","","","","0.86474609375","3","64","0.3406079113483429","3","64","","","","","","","","","","","","","13","0.6695500612258911","","","0.9803356528282166","","0.4703943729400635","","","","","","","0.8466796875","0.8466796875","","","","","","","","0.0022759516723454","0.9977278113365172","0.02403206378221512","0.993698239326477","{""values"":[1003,7,4,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3],""bins"":[1.0943040251731873e-8,0.04395870491862297,0.08791739493608475,0.13187609612941742,0.1758347898721695,0.21979348361492157,0.26375216245651245,0.3077108561992645,0.3516695499420166,0.3956282436847687,0.43958693742752075,0.4835456311702728,0.5275043249130249,0.5714630484580994,0.615421712398529,0.6593804359436035,0.7033390998840332,0.7472978234291077,0.7912564873695374,0.8352152109146118,0.8791738748550415,0.923132598400116,0.9670912623405457,1.0110499858856201,1.0550086498260498,1.0989673137664795,1.1429260969161987,1.1868847608566284,1.230843424797058,1.2748020887374878,1.318760871887207,1.3627195358276367,1.4066781997680664],""_type"":""histogram""}"
"21_S10_ID_52_MOD","finished","-","ricu","SWP10, modded","2024-01-07T09:52:05.000Z","77","","0.9","0.999","0","3","0","5","32","","false","0.16","0.00004","linear","128","800","bert-base-uncased","false","50","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_11_modded/run_52","false","pcid_1626","128","32","","all","21_sweeps","2","","sst2","","512","","","0.1","0.01","true","0.8681640625","","","","","0.004566296003758907","[0.004566296469420195,0.004566295072436333]","","","","0.87255859375","9","160","0.49528345465660095","5","96","","","","","","","","","","","","","19","0.682134211063385","","","0.9901259541511536","","0.4837518334388733","","","","","","","0.85205078125","0.81494140625","","","","","","","","0.0012754549970850348","0.998725414276123","0.011890210211277008","0.996346354484558","{""values"":[1010,6,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1],""bins"":[9.7178929081565e-7,0.04391183331608772,0.08782269060611725,0.13173355162143707,0.1756444126367569,0.21955527365207672,0.26346611976623535,0.3073769807815552,0.351287841796875,0.3951987028121948,0.43910956382751465,0.4830204248428345,0.5269312858581543,0.5708421468734741,0.614753007888794,0.6586638689041138,0.7025747299194336,0.7464855909347534,0.7903964519500732,0.8343073129653931,0.8782181739807129,0.9221290349960327,0.9660398960113525,1.0099507570266724,1.0538616180419922,1.097772479057312,1.1416833400726318,1.1855942010879517,1.2295050621032715,1.2734159231185913,1.3173267841339111,1.361237645149231,1.4051485061645508],""_type"":""histogram""}"
